"shot_id","shot_made_flag"
669,0.413330376148224
670,0.91129606962204
693,0.413330376148224
694,0.413330376148224
699,0.413330376148224
711,0.413330376148224
718,0.413330376148224
722,0.413330376148224
723,0.352318674325943
725,0.413330376148224
734,0.413330376148224
735,0.576583802700043
737,0.413330376148224
746,0.413330376148224
747,0.413330376148224
766,0.352318674325943
767,0.413330376148224
771,0.413330376148224
773,0.413330376148224
774,0.413330376148224
783,0.413330376148224
784,0.352318674325943
789,0.413330376148224
792,0.352318674325943
804,0.352318674325943
809,0.413330376148224
812,0.413330376148224
813,0.352318674325943
817,0.413330376148224
820,0.413330376148224
825,0.413330376148224
826,0.413330376148224
829,0.352318674325943
855,0.352318674325943
859,0.576583802700043
862,0.352318674325943
870,0.352318674325943
876,0.413330376148224
880,0.413330376148224
886,0.91129606962204
889,0.413330376148224
891,0.576583802700043
897,0.91129606962204
902,0.352318674325943
903,0.413330376148224
908,0.352318674325943
909,0.413330376148224
920,0.352318674325943
922,0.413330376148224
924,0.413330376148224
932,0.352318674325943
934,0.352318674325943
937,0.352318674325943
941,0.413330376148224
943,0.413330376148224
950,0.413330376148224
952,0.413330376148224
954,0.91129606962204
963,0.413330376148224
975,0.413330376148224
979,0.413330376148224
981,0.413330376148224
983,0.180408552289009
985,0.576583802700043
989,0.576583802700043
995,0.413330376148224
998,0.576583802700043
1008,0.413330376148224
1019,0.576583802700043
1023,0.413330376148224
1026,0.413330376148224
1029,0.413330376148224
1034,0.413330376148224
1036,0.413330376148224
1038,0.413330376148224
1039,0.413330376148224
1051,0.576583802700043
1052,0.413330376148224
1066,0.413330376148224
1087,0.413330376148224
1092,0.221847265958786
1094,0.413330376148224
1098,0.413330376148224
1099,0.352318674325943
1102,0.352318674325943
1118,0.413330376148224
1131,0.413330376148224
1133,0.576583802700043
1135,0.91129606962204
1138,0.576583802700043
1139,0.91129606962204
1142,0.352318674325943
1151,0.576583802700043
1152,0.413330376148224
1155,0.576583802700043
1165,0.413330376148224
1167,0.91129606962204
1172,0.576583802700043
1174,0.413330376148224
1180,0.576583802700043
1200,0.413330376148224
1202,0.413330376148224
1227,0.413330376148224
1228,0.576583802700043
1229,0.413330376148224
1237,0.576583802700043
1241,0.413330376148224
1256,0.413330376148224
1279,0.413330376148224
1293,0.576583802700043
1295,0.413330376148224
1319,0.576583802700043
1320,0.413330376148224
1321,0.413330376148224
1322,0.413330376148224
1334,0.352318674325943
1351,0.576583802700043
1373,0.413330376148224
1375,0.413330376148224
1380,0.576583802700043
1382,0.413330376148224
1385,0.576583802700043
1399,0.413330376148224
1403,0.91129606962204
1428,0.413330376148224
1434,0.352318674325943
1444,0.91129606962204
1448,0.352318674325943
1466,0.413330376148224
1476,0.413330376148224
1478,0.413330376148224
1485,0.413330376148224
1491,0.576583802700043
1494,0.413330376148224
1500,0.576583802700043
1501,0.413330376148224
1503,0.413330376148224
1519,0.576583802700043
1524,0.413330376148224
1529,0.413330376148224
1533,0.576583802700043
1538,0.91129606962204
1539,0.413330376148224
1546,0.576583802700043
1555,0.413330376148224
1559,0.413330376148224
1563,0.413330376148224
1565,0.576583802700043
1574,0.413330376148224
1591,0.413330376148224
1594,0.413330376148224
1605,0.413330376148224
1611,0.413330376148224
1614,0.413330376148224
1620,0.413330376148224
1626,0.413330376148224
1630,0.413330376148224
1632,0.352318674325943
1634,0.413330376148224
1643,0.413330376148224
1651,0.413330376148224
1655,0.413330376148224
1658,0.413330376148224
1659,0.413330376148224
1665,0.413330376148224
1675,0.413330376148224
1680,0.91129606962204
1690,0.413330376148224
1696,0.413330376148224
1714,0.413330376148224
1721,0.413330376148224
1726,0.413330376148224
1728,0.413330376148224
1734,0.413330376148224
1735,0.413330376148224
1740,0.413330376148224
1744,0.413330376148224
1747,0.413330376148224
1752,0.413330376148224
1763,0.576583802700043
1765,0.576583802700043
1769,0.413330376148224
1785,0.413330376148224
1787,0.413330376148224
1788,0.576583802700043
1793,0.413330376148224
1800,0.413330376148224
1825,0.413330376148224
1826,0.576583802700043
1834,0.352318674325943
1843,0.352318674325943
1844,0.352318674325943
1848,0.413330376148224
1849,0.576583802700043
1860,0.576583802700043
1863,0.576583802700043
1875,0.413330376148224
1883,0.413330376148224
1890,0.352318674325943
1892,0.413330376148224
1893,0.413330376148224
1897,0.413330376148224
1905,0.413330376148224
1908,0.413330376148224
1931,0.413330376148224
1940,0.91129606962204
1943,0.413330376148224
1947,0.227501153945923
1965,0.413330376148224
1967,0.413330376148224
1968,0.413330376148224
1972,0.576583802700043
1982,0.413330376148224
1985,0.413330376148224
2005,0.413330376148224
2010,0.413330376148224
2021,0.413330376148224
2024,0.413330376148224
2036,0.413330376148224
2043,0.413330376148224
2047,0.413330376148224
2049,0.413330376148224
2055,0.413330376148224
2065,0.413330376148224
2066,0.413330376148224
2070,0.413330376148224
2077,0.91129606962204
2085,0.413330376148224
2095,0.413330376148224
2097,0.576583802700043
2108,0.576583802700043
2112,0.576583802700043
2113,0.576583802700043
2122,0.221847265958786
2139,0.413330376148224
2144,0.413330376148224
2146,0.413330376148224
2148,0.180408552289009
2149,0.576583802700043
2157,0.352318674325943
2159,0.413330376148224
2168,0.413330376148224
2176,0.576583802700043
2178,0.576583802700043
2181,0.413330376148224
2187,0.413330376148224
2188,0.413330376148224
2190,0.413330376148224
2194,0.576583802700043
2197,0.413330376148224
2214,0.352318674325943
2217,0.180408552289009
2222,0.413330376148224
2223,0.413330376148224
2226,0.413330376148224
2230,0.576583802700043
2240,0.576583802700043
2247,0.352318674325943
2250,0.413330376148224
2259,0.413330376148224
2262,0.413330376148224
2266,0.352318674325943
2305,0.413330376148224
2310,0.413330376148224
2313,0.576583802700043
2319,0.413330376148224
2320,0.413330376148224
2345,0.413330376148224
2350,0.576583802700043
2356,0.413330376148224
2360,0.413330376148224
2370,0.352318674325943
2386,0.413330376148224
2398,0.352318674325943
2414,0.576583802700043
2435,0.576583802700043
2439,0.576583802700043
2446,0.576583802700043
2458,0.413330376148224
2465,0.413330376148224
2466,0.413330376148224
2470,0.413330376148224
2495,0.576583802700043
2501,0.413330376148224
2507,0.413330376148224
2533,0.227501153945923
2537,0.413330376148224
2538,0.413330376148224
2541,0.413330376148224
2542,0.576583802700043
2544,0.576583802700043
2554,0.413330376148224
2555,0.413330376148224
2565,0.576583802700043
2575,0.576583802700043
2586,0.576583802700043
2588,0.413330376148224
2594,0.576583802700043
2617,0.576583802700043
2618,0.413330376148224
2623,0.91129606962204
2631,0.576583802700043
2640,0.413330376148224
2642,0.576583802700043
2647,0.413330376148224
2663,0.413330376148224
2664,0.413330376148224
2676,0.413330376148224
2680,0.91129606962204
2681,0.413330376148224
2691,0.413330376148224
2693,0.413330376148224
2695,0.576583802700043
2704,0.413330376148224
2708,0.352318674325943
2709,0.91129606962204
2717,0.576583802700043
2722,0.413330376148224
2728,0.413330376148224
2732,0.576583802700043
2743,0.576583802700043
2752,0.413330376148224
2757,0.576583802700043
2761,0.576583802700043
2769,0.413330376148224
2771,0.576583802700043
2774,0.413330376148224
2776,0.413330376148224
2781,0.413330376148224
2793,0.413330376148224
2799,0.352318674325943
2803,0.413330376148224
2811,0.413330376148224
2818,0.413330376148224
2824,0.576583802700043
2828,0.576583802700043
2829,0.413330376148224
2830,0.413330376148224
2842,0.576583802700043
2847,0.576583802700043
2848,0.413330376148224
2868,0.413330376148224
2870,0.413330376148224
2885,0.221847265958786
2886,0.413330376148224
2889,0.413330376148224
2903,0.413330376148224
2904,0.576583802700043
2918,0.413330376148224
2919,0.413330376148224
2922,0.413330376148224
2923,0.413330376148224
2931,0.413330376148224
2945,0.413330376148224
2955,0.413330376148224
2957,0.576583802700043
2960,0.576583802700043
2963,0.413330376148224
2966,0.91129606962204
2972,0.413330376148224
2974,0.413330376148224
2982,0.413330376148224
2984,0.413330376148224
3016,0.576583802700043
3021,0.413330376148224
3023,0.91129606962204
3025,0.413330376148224
3029,0.413330376148224
3034,0.576583802700043
3038,0.413330376148224
3040,0.413330376148224
3051,0.413330376148224
3062,0.413330376148224
3069,0.413330376148224
3071,0.413330376148224
3076,0.91129606962204
3079,0.413330376148224
3081,0.413330376148224
3082,0.413330376148224
3084,0.413330376148224
3098,0.352318674325943
3104,0.352318674325943
3105,0.413330376148224
3114,0.576583802700043
3118,0.413330376148224
3122,0.413330376148224
3132,0.413330376148224
3138,0.413330376148224
3141,0.576583802700043
3156,0.576583802700043
3162,0.576583802700043
3167,0.352318674325943
3170,0.413330376148224
3171,0.413330376148224
3172,0.413330376148224
3176,0.91129606962204
3180,0.413330376148224
3189,0.413330376148224
3198,0.413330376148224
3206,0.413330376148224
3215,0.576583802700043
3222,0.576583802700043
3228,0.413330376148224
3229,0.413330376148224
3232,0.221847265958786
3233,0.413330376148224
3238,0.413330376148224
3256,0.576583802700043
3264,0.413330376148224
3273,0.413330376148224
3275,0.413330376148224
3285,0.576583802700043
3289,0.413330376148224
3294,0.352318674325943
3306,0.352318674325943
3311,0.576583802700043
3318,0.413330376148224
3322,0.413330376148224
3324,0.413330376148224
3334,0.413330376148224
3341,0.413330376148224
3345,0.413330376148224
3346,0.91129606962204
3352,0.413330376148224
3368,0.413330376148224
3371,0.180408552289009
3372,0.413330376148224
3375,0.413330376148224
3384,0.413330376148224
3387,0.413330376148224
3393,0.413330376148224
3406,0.413330376148224
3411,0.413330376148224
3412,0.576583802700043
3414,0.413330376148224
3417,0.576583802700043
3420,0.576583802700043
3423,0.576583802700043
3436,0.413330376148224
3438,0.576583802700043
3442,0.413330376148224
3443,0.413330376148224
3451,0.413330376148224
3461,0.413330376148224
3489,0.413330376148224
3491,0.413330376148224
3510,0.413330376148224
3515,0.413330376148224
3527,0.413330376148224
3530,0.576583802700043
3540,0.352318674325943
3582,0.221847265958786
3604,0.576583802700043
3605,0.413330376148224
3609,0.413330376148224
3624,0.221847265958786
3628,0.576583802700043
3630,0.413330376148224
3641,0.413330376148224
3642,0.413330376148224
3648,0.352318674325943
3650,0.91129606962204
3652,0.91129606962204
3660,0.413330376148224
3664,0.413330376148224
3670,0.413330376148224
3672,0.413330376148224
3680,0.576583802700043
3682,0.91129606962204
3685,0.413330376148224
3686,0.413330376148224
3689,0.413330376148224
3705,0.413330376148224
3712,0.413330376148224
3713,0.413330376148224
3719,0.413330376148224
3721,0.413330376148224
3723,0.413330376148224
3724,0.413330376148224
3727,0.413330376148224
3733,0.413330376148224
3734,0.413330376148224
3742,0.413330376148224
3770,0.221847265958786
3777,0.352318674325943
3778,0.352318674325943
3780,0.413330376148224
3783,0.413330376148224
3784,0.413330376148224
3788,0.413330376148224
3790,0.413330376148224
3794,0.352318674325943
3795,0.413330376148224
3796,0.413330376148224
3801,0.413330376148224
3806,0.413330376148224
3813,0.413330376148224
3814,0.413330376148224
3818,0.576583802700043
3824,0.413330376148224
3836,0.413330376148224
3853,0.413330376148224
3855,0.413330376148224
3858,0.576583802700043
3861,0.576583802700043
3866,0.413330376148224
3870,0.413330376148224
3874,0.91129606962204
3876,0.413330376148224
3878,0.413330376148224
3890,0.352318674325943
3900,0.91129606962204
3904,0.352318674325943
3906,0.352318674325943
3907,0.352318674325943
3908,0.352318674325943
3912,0.576583802700043
3918,0.91129606962204
3923,0.91129606962204
3924,0.352318674325943
3925,0.576583802700043
3927,0.413330376148224
3955,0.91129606962204
3964,0.576583802700043
3969,0.576583802700043
3974,0.576583802700043
3976,0.576583802700043
3984,0.413330376148224
3991,0.352318674325943
3993,0.91129606962204
4009,0.413330376148224
4011,0.413330376148224
4020,0.413330376148224
4033,0.352318674325943
4041,0.413330376148224
4045,0.91129606962204
4052,0.576583802700043
4055,0.413330376148224
4056,0.413330376148224
4057,0.413330376148224
4067,0.91129606962204
4069,0.413330376148224
4077,0.413330376148224
4094,0.352318674325943
4095,0.352318674325943
4100,0.413330376148224
4119,0.413330376148224
4130,0.576583802700043
4131,0.413330376148224
4132,0.413330376148224
4134,0.576583802700043
4137,0.91129606962204
4138,0.413330376148224
4143,0.413330376148224
4145,0.576583802700043
4148,0.413330376148224
4163,0.180408552289009
4166,0.413330376148224
4169,0.576583802700043
4170,0.352318674325943
4174,0.576583802700043
4180,0.413330376148224
4199,0.91129606962204
4201,0.413330376148224
4203,0.352318674325943
4210,0.106481626629829
4211,0.413330376148224
4213,0.91129606962204
4225,0.352318674325943
4235,0.413330376148224
4242,0.413330376148224
4245,0.413330376148224
4250,0.413330376148224
4252,0.413330376148224
4254,0.576583802700043
4263,0.576583802700043
4264,0.576583802700043
4268,0.352318674325943
4270,0.413330376148224
4282,0.576583802700043
4283,0.413330376148224
4291,0.413330376148224
4304,0.413330376148224
4306,0.413330376148224
4309,0.413330376148224
4310,0.413330376148224
4313,0.413330376148224
4314,0.413330376148224
4315,0.413330376148224
4321,0.352318674325943
4324,0.352318674325943
4325,0.413330376148224
4328,0.413330376148224
4329,0.352318674325943
4332,0.413330376148224
4337,0.413330376148224
4342,0.413330376148224
4344,0.413330376148224
4352,0.413330376148224
4355,0.352318674325943
4366,0.413330376148224
4371,0.413330376148224
4372,0.413330376148224
4376,0.413330376148224
4384,0.413330376148224
4387,0.413330376148224
4389,0.352318674325943
4390,0.413330376148224
4406,0.352318674325943
4407,0.576583802700043
4409,0.91129606962204
4410,0.576583802700043
4424,0.413330376148224
4434,0.413330376148224
4452,0.576583802700043
4460,0.352318674325943
4470,0.576583802700043
4480,0.413330376148224
4496,0.91129606962204
4503,0.413330376148224
4512,0.413330376148224
4518,0.576583802700043
4519,0.352318674325943
4522,0.413330376148224
4525,0.413330376148224
4537,0.413330376148224
4546,0.413330376148224
4547,0.91129606962204
4553,0.413330376148224
4556,0.352318674325943
4558,0.413330376148224
4563,0.180408552289009
4568,0.413330376148224
4574,0.576583802700043
4578,0.413330376148224
4587,0.413330376148224
4592,0.413330376148224
4610,0.413330376148224
4615,0.576583802700043
4619,0.352318674325943
4620,0.413330376148224
4625,0.413330376148224
4635,0.413330376148224
4636,0.413330376148224
4641,0.413330376148224
4650,0.413330376148224
4653,0.91129606962204
4665,0.413330376148224
4668,0.91129606962204
4669,0.352318674325943
4670,0.413330376148224
4674,0.413330376148224
4675,0.413330376148224
4676,0.576583802700043
4679,0.413330376148224
4680,0.91129606962204
4686,0.413330376148224
4699,0.413330376148224
4713,0.576583802700043
4718,0.413330376148224
4721,0.413330376148224
4722,0.413330376148224
4724,0.413330376148224
4730,0.91129606962204
4731,0.413330376148224
4735,0.352318674325943
4743,0.352318674325943
4745,0.413330376148224
4746,0.413330376148224
4747,0.413330376148224
4748,0.413330376148224
4769,0.413330376148224
4771,0.352318674325943
4774,0.413330376148224
4784,0.413330376148224
4797,0.413330376148224
4801,0.413330376148224
4804,0.180408552289009
4820,0.413330376148224
4833,0.352318674325943
4834,0.352318674325943
4851,0.413330376148224
4859,0.352318674325943
4860,0.91129606962204
4863,0.352318674325943
4873,0.352318674325943
4881,0.413330376148224
4892,0.352318674325943
4908,0.576583802700043
4911,0.413330376148224
4915,0.413330376148224
4922,0.413330376148224
4929,0.576583802700043
4936,0.352318674325943
4939,0.413330376148224
4951,0.413330376148224
4956,0.413330376148224
4961,0.413330376148224
4964,0.413330376148224
4981,0.413330376148224
4991,0.91129606962204
4992,0.413330376148224
4997,0.413330376148224
5004,0.413330376148224
5010,0.413330376148224
5012,0.413330376148224
5015,0.180408552289009
5020,0.413330376148224
5030,0.413330376148224
5051,0.91129606962204
5052,0.576583802700043
5057,0.413330376148224
5058,0.576583802700043
5060,0.413330376148224
5061,0.352318674325943
5064,0.576583802700043
5078,0.576583802700043
5080,0.576583802700043
5088,0.352318674325943
5089,0.576583802700043
5090,0.413330376148224
5103,0.91129606962204
5108,0.413330376148224
5114,0.413330376148224
5115,0.413330376148224
5124,0.413330376148224
5137,0.576583802700043
5139,0.413330376148224
5144,0.413330376148224
5149,0.576583802700043
5157,0.413330376148224
5163,0.413330376148224
5174,0.413330376148224
5176,0.576583802700043
5179,0.413330376148224
5186,0.576583802700043
5203,0.413330376148224
5204,0.576583802700043
5206,0.413330376148224
5207,0.413330376148224
5220,0.413330376148224
5221,0.576583802700043
5224,0.352318674325943
5227,0.413330376148224
5229,0.413330376148224
5232,0.91129606962204
5240,0.576583802700043
5242,0.413330376148224
5243,0.413330376148224
5245,0.413330376148224
5248,0.576583802700043
5249,0.413330376148224
5254,0.413330376148224
5269,0.413330376148224
5272,0.352318674325943
5276,0.352318674325943
5286,0.576583802700043
5290,0.413330376148224
5308,0.576583802700043
5316,0.352318674325943
5318,0.576583802700043
5319,0.352318674325943
5320,0.576583802700043
5322,0.352318674325943
5324,0.413330376148224
5331,0.413330376148224
5336,0.91129606962204
5344,0.576583802700043
5354,0.413330376148224
5356,0.106481626629829
5358,0.413330376148224
5361,0.413330376148224
5365,0.576583802700043
5370,0.413330376148224
5376,0.352318674325943
5383,0.352318674325943
5384,0.413330376148224
5385,0.413330376148224
5393,0.576583802700043
5397,0.352318674325943
5398,0.413330376148224
5402,0.413330376148224
5407,0.576583802700043
5409,0.352318674325943
5425,0.576583802700043
5428,0.576583802700043
5430,0.413330376148224
5442,0.413330376148224
5447,0.576583802700043
5470,0.413330376148224
5485,0.352318674325943
5493,0.413330376148224
5502,0.413330376148224
5504,0.352318674325943
5517,0.413330376148224
5522,0.413330376148224
5527,0.576583802700043
5528,0.413330376148224
5536,0.413330376148224
5545,0.413330376148224
5576,0.413330376148224
5577,0.413330376148224
5592,0.413330376148224
5594,0.413330376148224
5595,0.352318674325943
5596,0.352318674325943
5599,0.413330376148224
5606,0.576583802700043
5617,0.352318674325943
5625,0.413330376148224
5626,0.413330376148224
5627,0.576583802700043
5642,0.576583802700043
5659,0.91129606962204
5664,0.576583802700043
5666,0.413330376148224
5671,0.413330376148224
5674,0.352318674325943
5677,0.413330376148224
5681,0.352318674325943
5683,0.106481626629829
5700,0.576583802700043
5713,0.576583802700043
5715,0.576583802700043
5718,0.352318674325943
5726,0.413330376148224
5738,0.352318674325943
5741,0.413330376148224
5743,0.413330376148224
5753,0.576583802700043
5761,0.413330376148224
5789,0.576583802700043
5797,0.352318674325943
5803,0.413330376148224
5810,0.576583802700043
5813,0.413330376148224
5817,0.413330376148224
5818,0.576583802700043
5822,0.413330376148224
5829,0.576583802700043
5846,0.576583802700043
5847,0.413330376148224
5854,0.413330376148224
5858,0.576583802700043
5863,0.413330376148224
5869,0.413330376148224
5870,0.413330376148224
5876,0.221847265958786
5881,0.413330376148224
5901,0.413330376148224
5922,0.413330376148224
5928,0.576583802700043
5933,0.576583802700043
5934,0.576583802700043
5946,0.413330376148224
5951,0.413330376148224
5955,0.352318674325943
5956,0.91129606962204
5965,0.352318674325943
5972,0.413330376148224
5981,0.413330376148224
5997,0.576583802700043
6005,0.413330376148224
6009,0.413330376148224
6010,0.413330376148224
6015,0.352318674325943
6039,0.413330376148224
6047,0.576583802700043
6051,0.106481626629829
6056,0.413330376148224
6061,0.413330376148224
6064,0.413330376148224
6065,0.413330376148224
6070,0.413330376148224
6085,0.576583802700043
6086,0.413330376148224
6091,0.576583802700043
6097,0.413330376148224
6099,0.576583802700043
6104,0.576583802700043
6108,0.576583802700043
6109,0.576583802700043
6124,0.576583802700043
6142,0.576583802700043
6144,0.352318674325943
6150,0.352318674325943
6154,0.576583802700043
6155,0.413330376148224
6156,0.91129606962204
6158,0.352318674325943
6159,0.91129606962204
6169,0.576583802700043
6170,0.106481626629829
6179,0.413330376148224
6184,0.413330376148224
6186,0.91129606962204
6204,0.106481626629829
6230,0.576583802700043
6231,0.413330376148224
6232,0.91129606962204
6235,0.352318674325943
6237,0.576583802700043
6239,0.352318674325943
6263,0.576583802700043
6265,0.352318674325943
6270,0.576583802700043
6271,0.413330376148224
6278,0.576583802700043
6279,0.576583802700043
6288,0.352318674325943
6294,0.413330376148224
6295,0.413330376148224
6302,0.413330376148224
6306,0.352318674325943
6322,0.91129606962204
6324,0.413330376148224
6327,0.413330376148224
6331,0.576583802700043
6334,0.413330376148224
6338,0.413330376148224
6339,0.413330376148224
6362,0.413330376148224
6372,0.576583802700043
6375,0.413330376148224
6393,0.413330376148224
6394,0.576583802700043
6405,0.91129606962204
6406,0.413330376148224
6416,0.413330376148224
6421,0.576583802700043
6422,0.413330376148224
6440,0.91129606962204
6457,0.576583802700043
6460,0.413330376148224
6463,0.576583802700043
6474,0.576583802700043
6476,0.413330376148224
6477,0.352318674325943
6482,0.576583802700043
6488,0.413330376148224
6489,0.413330376148224
6494,0.352318674325943
6499,0.413330376148224
6507,0.352318674325943
6524,0.352318674325943
6527,0.352318674325943
6531,0.352318674325943
6536,0.576583802700043
6538,0.106481626629829
6542,0.413330376148224
6565,0.413330376148224
6584,0.352318674325943
6588,0.413330376148224
6597,0.413330376148224
6603,0.576583802700043
6609,0.576583802700043
6613,0.576583802700043
6622,0.413330376148224
6630,0.352318674325943
6637,0.413330376148224
6639,0.576583802700043
6640,0.227501153945923
6646,0.352318674325943
6647,0.576583802700043
6648,0.91129606962204
6669,0.413330376148224
6680,0.352318674325943
6681,0.352318674325943
6684,0.106481626629829
6693,0.352318674325943
6694,0.352318674325943
6704,0.413330376148224
6706,0.576583802700043
6710,0.352318674325943
6713,0.413330376148224
6718,0.413330376148224
6732,0.352318674325943
6737,0.413330376148224
6739,0.352318674325943
6742,0.413330376148224
6746,0.413330376148224
6753,0.413330376148224
6771,0.413330376148224
6784,0.413330376148224
6790,0.91129606962204
6795,0.576583802700043
6807,0.413330376148224
6808,0.413330376148224
6818,0.413330376148224
6823,0.352318674325943
6830,0.576583802700043
6831,0.576583802700043
6832,0.413330376148224
6836,0.413330376148224
6846,0.352318674325943
6850,0.352318674325943
6854,0.352318674325943
6868,0.576583802700043
6876,0.413330376148224
6877,0.413330376148224
6881,0.180408552289009
6882,0.352318674325943
6884,0.413330376148224
6886,0.413330376148224
6901,0.352318674325943
6910,0.352318674325943
6913,0.413330376148224
6914,0.576583802700043
6918,0.576583802700043
6930,0.576583802700043
6941,0.413330376148224
6944,0.413330376148224
6945,0.413330376148224
6947,0.576583802700043
6949,0.576583802700043
6952,0.576583802700043
6963,0.413330376148224
6964,0.576583802700043
6972,0.576583802700043
6979,0.576583802700043
6981,0.352318674325943
6988,0.576583802700043
6990,0.413330376148224
6998,0.413330376148224
7004,0.352318674325943
7016,0.413330376148224
7027,0.352318674325943
7042,0.413330376148224
7056,0.413330376148224
7061,0.413330376148224
7069,0.413330376148224
7071,0.413330376148224
7088,0.413330376148224
7099,0.413330376148224
7108,0.413330376148224
7121,0.576583802700043
7125,0.576583802700043
7136,0.413330376148224
7149,0.413330376148224
7150,0.413330376148224
7151,0.413330376148224
7167,0.413330376148224
7177,0.576583802700043
7178,0.221847265958786
7183,0.413330376148224
7186,0.352318674325943
7190,0.413330376148224
7201,0.413330376148224
7202,0.352318674325943
7207,0.352318674325943
7213,0.352318674325943
7224,0.413330376148224
7225,0.413330376148224
7233,0.413330376148224
7239,0.413330376148224
7246,0.413330376148224
7248,0.413330376148224
7261,0.576583802700043
7264,0.352318674325943
7266,0.352318674325943
7274,0.352318674325943
7279,0.413330376148224
7293,0.352318674325943
7315,0.227501153945923
7322,0.413330376148224
7326,0.576583802700043
7341,0.352318674325943
7363,0.576583802700043
7365,0.413330376148224
7371,0.413330376148224
7377,0.352318674325943
7393,0.576583802700043
7405,0.413330376148224
7410,0.576583802700043
7434,0.413330376148224
7438,0.352318674325943
7447,0.413330376148224
7450,0.576583802700043
7452,0.352318674325943
7453,0.227501153945923
7455,0.352318674325943
7456,0.352318674325943
7457,0.91129606962204
7466,0.576583802700043
7470,0.576583802700043
7474,0.413330376148224
7487,0.413330376148224
7488,0.576583802700043
7492,0.576583802700043
7496,0.352318674325943
7501,0.576583802700043
7505,0.576583802700043
7512,0.352318674325943
7526,0.413330376148224
7536,0.413330376148224
7538,0.576583802700043
7539,0.413330376148224
7544,0.576583802700043
7554,0.413330376148224
7564,0.413330376148224
7566,0.413330376148224
7580,0.413330376148224
7581,0.413330376148224
7584,0.413330376148224
7587,0.352318674325943
7589,0.413330376148224
7590,0.413330376148224
7594,0.413330376148224
7597,0.413330376148224
7602,0.91129606962204
7603,0.413330376148224
7605,0.413330376148224
7609,0.413330376148224
7613,0.413330376148224
7619,0.413330376148224
7625,0.413330376148224
7626,0.576583802700043
7636,0.576583802700043
7639,0.576583802700043
7641,0.413330376148224
7643,0.91129606962204
7644,0.413330376148224
7657,0.413330376148224
7661,0.413330376148224
7666,0.413330376148224
7673,0.413330376148224
7683,0.576583802700043
7685,0.413330376148224
7699,0.413330376148224
7704,0.413330376148224
7705,0.413330376148224
7708,0.413330376148224
7728,0.413330376148224
7733,0.413330376148224
7741,0.576583802700043
7743,0.413330376148224
7745,0.352318674325943
7754,0.413330376148224
7756,0.413330376148224
7757,0.413330376148224
7770,0.413330376148224
7773,0.91129606962204
7774,0.413330376148224
7776,0.576583802700043
7777,0.352318674325943
7778,0.352318674325943
7781,0.576583802700043
7784,0.413330376148224
7789,0.576583802700043
7794,0.413330376148224
7799,0.413330376148224
7801,0.413330376148224
7818,0.413330376148224
7823,0.413330376148224
7828,0.413330376148224
7832,0.413330376148224
7839,0.413330376148224
7851,0.413330376148224
7856,0.413330376148224
7868,0.576583802700043
7869,0.180408552289009
7872,0.352318674325943
7874,0.352318674325943
7878,0.352318674325943
7888,0.413330376148224
7913,0.352318674325943
7923,0.413330376148224
7925,0.576583802700043
7926,0.413330376148224
7938,0.352318674325943
7942,0.576583802700043
7945,0.413330376148224
7954,0.413330376148224
7963,0.413330376148224
7969,0.413330376148224
7970,0.576583802700043
7977,0.576583802700043
7981,0.413330376148224
7990,0.413330376148224
8020,0.413330376148224
8023,0.352318674325943
8025,0.221847265958786
8034,0.576583802700043
8039,0.413330376148224
8046,0.413330376148224
8051,0.413330376148224
